,Date,underlyingPrice,alphas,betas,longRun,estimatedVolatility
99,2024-06-27,212.86181640625,0.024347068650426473,0.9619076064879384,0.015205095868930416,0.26683222441930327
100,2024-06-28,209.4019165039062,0.024596676053876915,0.9617512221483349,0.015236657421486709,0.2667088650276325
101,2024-07-01,215.4964599609375,0.025311074706293187,0.9610748645109612,0.015356170690710788,0.2738750151933532
102,2024-07-02,218.9961242675781,0.02543014944033271,0.9610447002099425,0.015374032019048429,0.2732535894692479
103,2024-07-03,220.2687377929688,0.025190783972017364,0.9613457343688415,0.015336723337417093,0.26943386603383984
104,2024-07-05,225.0310211181641,0.025599601747408586,0.9611138294794566,0.015410175331598202,0.27181219741981716
105,2024-07-08,226.5024566650391,0.02527350616891699,0.9613798894710562,0.015351275175175476,0.26796072592680353
106,2024-07-09,227.3574676513672,0.025305831148472686,0.9613845108210202,0.015344439324697446,0.26440292697344825
107,2024-07-10,231.6326293945312,0.02540406563902305,0.9615782372500558,0.015384352044077503,0.26531297032970835
108,2024-07-11,226.2539215087891,0.025794253373515482,0.9614584618852338,0.01548088913096228,0.2691000639799762
109,2024-07-12,229.2067260742188,0.025823508927506535,0.9616802109578212,0.015506119712472202,0.26757935687757245
110,2024-07-15,233.0444030761719,0.025823502850666,0.9616802170478806,0.015505474359961467,0.2672167698455867
111,2024-07-16,233.4619903564453,0.02565533118446181,0.9619944530212038,0.01548289453458698,0.26340644204073194
112,2024-07-17,227.5563354492188,0.02591996294327042,0.9617945554489497,0.015554968622644839,0.2683283913347606
113,2024-07-18,222.8834991455078,0.025988312251077006,0.9615417381253824,0.015549003066484645,0.26978564345475414
114,2024-07-19,223.0127563476562,0.025793655652497444,0.961844155608301,0.01551957585874786,0.2658021997537838
115,2024-07-22,222.6647796630859,0.025624140195694943,0.9620787897003288,0.01548638643352692,0.2619657325783027
116,2024-07-23,223.7087097167969,0.025519588740450305,0.9623594273929783,0.015476533095548785,0.2586660324747041
117,2024-07-24,217.276123046875,0.025848915459295897,0.9624609824931458,0.015634586596407082,0.26670634334384946
118,2024-07-25,216.2322082519531,0.025673854621416085,0.9628112510662092,0.015620282542208486,0.26325587074836304
119,2024-07-26,216.6994781494141,0.025551790018235012,0.9622042715000694,0.015471963459366168,0.2587621077916611
120,2024-07-29,216.9778747558594,0.025464347978732073,0.9624965670044129,0.015466136385520772,0.25534291537758236
121,2024-07-30,217.5346221923828,0.02536415374672059,0.961946221490072,0.01534104315044204,0.25116518514239017
122,2024-07-31,220.795654296875,0.025415494389248564,0.9621434480702142,0.015375994778876296,0.2509709660163423
123,2024-08-01,217.09716796875,0.025447852708256963,0.9623555209119482,0.01541693673892102,0.25163231699757876
124,2024-08-02,218.5884857177734,0.025413166485093935,0.9613938252541223,0.015261129985383329,0.2477464791496001
125,2024-08-05,208.0597229003906,0.025822886491554935,0.9622209573460985,0.015720531799012515,0.27741499830076083
126,2024-08-06,206.0315246582031,0.02569628346138156,0.9625932376867309,0.01573128788649707,0.27465794876299887
127,2024-08-07,208.6065521240234,0.025614223763646,0.9629290267572461,0.01575384671041388,0.2727859664184408
128,2024-08-08,212.0763549804688,0.02561331846885117,0.9632163760091957,0.015802691577155924,0.27255928173806876
129,2024-08-09,214.9894409179688,0.025540300806104036,0.9629978607621522,0.015734116564502697,0.27060694753430065
130,2024-08-12,216.5222930908203,0.02537927787264906,0.9633634067231707,0.015733600266977173,0.2675073455074285
131,2024-08-13,220.2449951171875,0.025379318080373713,0.9633633661298301,0.01572705532693805,0.2673636748990394
132,2024-08-14,220.69287109375,0.025201324914535334,0.9636472628304514,0.01570934563653619,0.2637186060210487
133,2024-08-15,223.6789855957031,0.025125959271216834,0.9639842331983961,0.015740706885640304,0.2626298978526747
134,2024-08-16,225.0028381347656,0.024965712688105327,0.9642942256522951,0.015729407714447745,0.259586615941892
135,2024-08-19,224.8435821533203,0.024788384269669606,0.9646671649398912,0.015721885590988555,0.2562702592603487
136,2024-08-20,225.460693359375,0.024680295108663135,0.9647752145027906,0.015682810215952556,0.2529341611398432
137,2024-08-21,225.3512115478516,0.024682685638992553,0.9644981893231762,0.015599301795426063,0.24925744689371673
138,2024-08-22,223.4898529052734,0.02461505424446793,0.9647090730598525,0.01560617283571205,0.24712249772663064
139,2024-08-23,225.7891693115234,0.02450587943980749,0.9650646140408321,0.015624409702335576,0.24561738555519724
140,2024-08-26,226.1275787353516,0.024478047144750718,0.9650648808371615,0.015588009382930444,0.24247294356257626
141,2024-08-27,226.9736480712891,0.025112770520655855,0.9630716401229302,0.015381983582218418,0.2377784145723134
142,2024-08-28,225.4407958984375,0.0251712304914776,0.9630211867677191,0.015367196486303416,0.23535234490475565
143,2024-08-29,228.7255096435547,0.025184956128725875,0.9630076355904601,0.015373537944357437,0.23533705594227197
144,2024-08-30,227.9391632080078,0.025233700442014107,0.9630741255152944,0.01536497880252861,0.23257684522935448
145,2024-09-03,221.738037109375,0.024861648062828232,0.964063133947111,0.015511933264389037,0.24114690443092124
146,2024-09-04,219.8269348144531,0.02486176291733315,0.9640630194933992,0.015496473484128345,0.2390936408240468
147,2024-09-05,221.349853515625,0.024828477368720795,0.9641433424559823,0.015488313829671809,0.23680328925745683
148,2024-09-06,219.7970581054688,0.024766813137679745,0.9644617659942097,0.015493055256821141,0.23473594701332978
149,2024-09-09,219.8866577148438,0.024767030838536784,0.9644615490545592,0.0154718769725351,0.23183009263888918
150,2024-09-10,219.0903472900391,0.02488720382420429,0.9642572065908801,0.015427889205505241,0.2289249440385756
151,2024-09-11,221.6285400390625,0.025581685959025404,0.9622527890000185,0.015250435201876432,0.22624335276321905
152,2024-09-12,221.738037109375,0.025847556161488542,0.9587658360898623,0.01478141563168564,0.21973373153029468
153,2024-09-13,221.4692687988281,0.026322289327176052,0.9582132158300417,0.014783298482644959,0.2166784784428509
154,2024-09-16,215.3179016113281,0.025557474800730045,0.9595331540520106,0.014885766916181627,0.22721244499110568
155,2024-09-17,215.7857208251953,0.02583250598799795,0.9592506965399983,0.014880553599022133,0.22428449813020493
156,2024-09-18,219.6676483154297,0.02558774208852874,0.9594459978456807,0.014870836812621517,0.22624471352829553
157,2024-09-19,227.8097686767578,0.025230418174057596,0.9604329858857272,0.015085824162980297,0.24311322872279473
158,2024-09-20,227.1428833007812,0.025087361229593336,0.9605024767786586,0.015036959170651234,0.2398095628102102
159,2024-09-23,225.4208831787109,0.02523661676122304,0.9604793878077855,0.015046200796416396,0.23758199545459185
160,2024-09-24,226.3167114257812,0.02525465242597528,0.960473311933065,0.015022881124704183,0.23465703880692315
161,2024-09-25,225.3213348388672,0.025411627623210666,0.9604624743469037,0.015029697851042734,0.23199514438853552
162,2024-09-26,226.4660339355469,0.025541074124501326,0.9604657325384873,0.015032665946676089,0.22945305536087798
163,2024-09-27,226.7347564697266,0.025629462199034225,0.9604178486509082,0.015015314207225364,0.22650804671740093
164,2024-09-30,231.9206237792969,0.024915725140343514,0.9594919081001595,0.014799828260952195,0.22982327688949555
165,2024-10-01,225.1620941162109,0.02447808493588446,0.9598910339808027,0.014851646662397232,0.23909856880209107
166,2024-10-02,225.7294464111328,0.02393036839238374,0.960189158723824,0.014753886651339209,0.23558375886627048
167,2024-10-03,224.6245880126953,0.023647594606664133,0.9603413926000947,0.014693721473597023,0.23268107735303092
168,2024-10-04,225.7493591308594,0.023943167225389667,0.9601430867320535,0.014701767019239989,0.23023576206240498
169,2024-10-07,220.6630554199219,0.024236217374514753,0.960079502004694,0.014790974200668773,0.23485828039531847
170,2024-10-08,224.7241363525391,0.023513604423305447,0.9603008164469369,0.014699345341573987,0.2357153055459811
171,2024-10-09,228.4766845703125,0.02385902168587585,0.9601187436214205,0.01474831289351043,0.23668595300059916
172,2024-10-10,227.9789733886719,0.023980977266526676,0.9600931596470573,0.014740125496286286,0.2338096158611983
173,2024-10-11,226.4958953857422,0.024179624241979596,0.9600464815472544,0.014747583490577974,0.23157132601743877
174,2024-10-14,230.228515625,0.02371778928905432,0.9600749876600181,0.01467852863168668,0.23191453786054697
175,2024-10-15,232.7666931152344,0.023171901963021317,0.9602334834791799,0.01459161158098571,0.2302150996493767
176,2024-10-16,230.706298828125,0.02278538004884528,0.9603897738271007,0.014527359367714151,0.22819785968920797
177,2024-10-17,231.0745697021484,0.023019493895452214,0.9602362477722157,0.014522130896515913,0.2255516721431225
178,2024-10-18,233.911376953125,0.023319682819587954,0.9601064334486824,0.014549556162890886,0.2250515765969504
179,2024-10-21,235.384521484375,0.023585073224782,0.9599990826473729,0.014557506751444547,0.22298430004754047
180,2024-10-22,234.7673950195312,0.023389907689264765,0.9599059962867877,0.01449065352714718,0.22018857098983544
181,2024-10-23,229.6910095214844,0.02340022121135645,0.9600784921353144,0.014552641991171476,0.22457148434746801
182,2024-10-24,229.5018920898438,0.023397357309426613,0.9600300984918246,0.014517801336024705,0.221806681214918
183,2024-10-25,230.3379974365234,0.023402253046842035,0.9599504135141854,0.014483032133921976,0.2192748391561936
184,2024-10-28,232.3187866210938,0.023064216120026678,0.9598327675906719,0.01440596551962712,0.21749662003148704
185,2024-10-29,232.5875396728516,0.019594531527216793,0.9601382928496907,0.01398793424745246,0.21375978762949502
186,2024-10-30,229.0340728759766,0.019779623023837015,0.9599902185186011,0.014007972448455898,0.21465011184641797
187,2024-10-31,224.8634796142578,0.01985548082316806,0.9599146658079272,0.014038832648174272,0.21682262388967796
188,2024-11-01,221.8773803710938,0.018721451262274924,0.9608801308515752,0.013971548752107588,0.21671460246718802
189,2024-11-04,220.9815368652344,0.017119590649338438,0.9622199814483285,0.013864239606420612,0.21472877298974352
190,2024-11-05,222.4148712158203,0.017652527656829075,0.9617035462910287,0.013866471884230227,0.2131662149653517
191,2024-11-06,221.6882476806641,0.018172992795044623,0.9612233286023325,0.013863768036451425,0.21120458959959784
192,2024-11-07,226.4262084960938,0.018462205612837377,0.9610993777111352,0.013926110803806879,0.2147287118931966
193,2024-11-08,226.1571655273438,0.0177337427220947,0.9615539798412179,0.013857909226617155,0.2126394698684001
194,2024-11-11,223.4368133544922,0.009991820420959082,0.9677960535607738,0.01357846627199025,0.21310542122243092
195,2024-11-12,223.4368133544922,0.010085410148182143,0.9676730384994663,0.013556756879791474,0.21180122531966575
196,2024-11-13,224.3236694335938,0.010575522214160716,0.9670670530096999,0.013542297107863017,0.21044397353818536
197,2024-11-14,227.4127197265625,0.010916641191281766,0.9666782265281763,0.013549187602127234,0.21049952168310745
198,2024-11-15,224.2040863037109,0.011340234249524817,0.9662239746340279,0.013560207433787838,0.21066897133509935
199,2024-11-18,227.2134094238281,0.011632495923256088,0.9659296183658517,0.013566036292208157,0.21069883871474038
200,2024-11-19,227.4724884033203,0.01219398430686413,0.9653918755579707,0.013553178226714105,0.2091155124337835
201,2024-11-20,228.18994140625,0.012139828536524568,0.9654129230684594,0.01352820143000079,0.2078157272752008
202,2024-11-21,227.7116394042969,0.012450855257464057,0.9651230188185432,0.013509738126616228,0.20631431810261258
203,2024-11-22,229.0568542480469,0.012973464624269041,0.9646966945400185,0.013500395425508623,0.20496561889027987
204,2024-11-25,232.0462493896484,0.012938468826678953,0.9647207565621048,0.013499788480151825,0.20521036816784125
205,2024-11-26,234.2285003662109,0.012567522844673362,0.9649153792212808,0.013478560202286962,0.20484758780285092
206,2024-11-27,234.0989685058594,0.012571814113922079,0.9648508770655891,0.013452017457514266,0.2034796840136741
207,2024-11-29,236.490478515625,0.010060098833715374,0.9664334015127157,0.013402150642370447,0.20481412526840762
208,2024-12-02,238.7424774169922,0.01064938257303512,0.9659219012168577,0.013397190214517617,0.20396120019472577
209,2024-12-03,241.7916564941406,0.011139953578058422,0.9655645480476099,0.013402990581326204,0.2037975042264
210,2024-12-04,242.150390625,0.011674278125154015,0.9651775243885103,0.013385517020956583,0.202205320830095
211,2024-12-05,242.1802673339844,0.011388514809291933,0.9652460073885695,0.013355114099159408,0.20120720290851532
212,2024-12-06,241.9809722900391,0.011769636397982147,0.9649551411295328,0.01333394894227811,0.19968641947775037
213,2024-12-09,245.8771514892578,0.011897794195061439,0.9649709779887015,0.01335257208105218,0.20077373651308916
214,2024-12-10,246.8935546875,0.012475123190811399,0.9646795015017989,0.013337924747077448,0.19922106861506828
215,2024-12-11,245.6180725097656,0.01271050967407702,0.9645187907561642,0.013318893865728182,0.19802580215942428
216,2024-12-12,247.0828857421875,0.013205923633199888,0.9643307559524584,0.013306110886135604,0.1966736843500748
217,2024-12-13,247.2522735595703,0.013511141913173673,0.9641401084383405,0.0132826433395864,0.1951064178557652
218,2024-12-16,250.1519622802734,0.0111296982608401,0.9639464129492468,0.01324235324408729,0.19770708197530792
219,2024-12-17,252.5833435058594,0.011371947148401696,0.9638123988303802,0.013234191225582616,0.1972244444100318
220,2024-12-18,247.1725616455078,0.010992427418132576,0.9641805830864087,0.013283754892639285,0.2007149516285415
221,2024-12-19,248.9064025878906,0.011556624888954854,0.9640210499301259,0.013273120884666725,0.19953949788300415
222,2024-12-20,253.5897979736328,0.010990846636693731,0.9641718865100705,0.013296259361206526,0.2019222520167091
223,2024-12-23,254.3670349121094,0.010699164938874291,0.9641581475506231,0.013268918223264783,0.20106082884227633
224,2024-12-24,257.2866821289062,0.011158984950935508,0.964106673482827,0.013270003342963296,0.20070367615109455
225,2024-12-26,258.1037292480469,0.011436549577753079,0.964058176537648,0.013249775406068604,0.19940530706298082
226,2024-12-27,254.6858825683594,0.010442243109221008,0.9639187830001087,0.013240023456059955,0.200660800357029
227,2024-12-30,251.3078765869141,0.009603591493671794,0.9639290429690228,0.013234895836155466,0.20171817725160973
228,2024-12-31,251.3078765869141,0.010078205829494351,0.9638934896428101,0.013239026715178803,0.20134855340204807
229,2025-01-02,242.9874267578125,0.0069946557070715365,0.9640858791294123,0.013349075729348365,0.20980537713665623
230,2025-01-03,242.4991607666016,0.007358476401754039,0.964179866846126,0.013331663958333587,0.20877256056431395
231,2025-01-06,244.1333465576172,0.007692421781358466,0.9642481129487298,0.013318823355790734,0.2079636999502191
232,2025-01-07,241.3532257080078,0.005296613392970383,0.9643578566206928,0.013305080461214557,0.20879227527755115
233,2025-01-08,241.8414764404297,0.005985556411786843,0.9643059861108494,0.01328640191704658,0.2077005746011726
